Start Date,IMMU SS Equity,GLPG US Equity,VASTN NA Equity,EUCMF US Equity,GLPG NA Equity,ZEAL DC Equity,ECMPA NA Equity,WHA NA Equity
2016-07-14,21.2618,53.81,36.75,40.5333,48.25,126,36.1752,42.575
2016-07-15,22.2876,53.15,36.72,40.5333,47.525,124.5,36.1752,41.99
2016-07-18,22.6606,53.57,37.145,40.5333,48.185,121.5,36.2084,41.61
2016-07-19,23.2201,52.89,37.345,40.5333,47.855,118,36.5637,42.18
2016-07-20,22.7538,53.49,37.395,40.5333,48.36,118.5,36.7674,43.045
2016-07-21,22.5673,52.73,36.8,40.5333,47.65,118,36.6774,43.46
2016-07-22,22.7538,52.9,36.9,40.5333,47.865,118.5,36.9474,43.38
2016-07-25,23.6864,53.01,37.27,40.5333,47.795,118,37.2837,43.255
2016-07-26,24.0594,53.91,37.4,40.5333,48.7,118.5,37.2363,43.045
2016-07-27,24.1526,54.49,37.54,40.5333,49.015,119,37.5584,42.99
2016-07-28,24.1526,55.29,37.42,40.5333,49.89,131,37.3168,42.665
2016-07-29,24.4324,55.17,37.53,40.5333,48.71,129.5,37.5158,43.28
2016-08-01,24.2459,53.14,38,40.5333,47.885,130,37.8237,42.995
2016-08-02,23.5931,52.82,37.61,40.5333,46.795,127.5,37.7195,42.465
2016-08-03,23.7796,52.47,37.435,40.5333,46.75,124.5,37.601,42.315
2016-08-04,23.4999,53.86,36.51,40.5333,48.595,126,37.5821,42.68
2016-08-05,23.4066,55.01,36.45,40.5333,50.05,125,37.7147,42.92
2016-08-08,23.3134,53.9,36.46,40.5333,48.67,126,37.89,42.805
2016-08-09,23.4999,54.62,36.96,40.5333,49.1,126,38.1695,42.705
2016-08-10,23.9661,53.25,36.745,40.5333,47.97,125.5,38.0368,42.485
2016-08-11,24.8054,53.51,36.7,40.5333,47.645,123.5,37.7479,42.44
2016-08-12,25.7379,53.8,37.2,40.5333,48.05,125,37.8379,42.655
2016-08-15,25.3649,54.41,37.16,40.5333,48.45,124.5,37.9089,42.425
2016-08-16,24.6189,53.49,36.95,40.5333,47.625,123.5,37.8189,42.06
2016-08-17,24.6189,53.06,36.785,40.5333,46.715,122.5,37.5631,41.875
2016-08-18,24.6189,53.41,37.16,40.5333,46.785,123.5,37.7431,42.345
2016-08-19,24.4324,53.53,37.26,40.5333,46.9,121.5,37.9516,42.035
2016-08-22,24.1526,54.51,37.23,40.5333,47.77,113.5,37.7195,42.375
2016-08-23,24.2459,55.1,37.225,40.5333,48.52,113.5,37.98,42.92
2016-08-24,24.8054,53.84,37.095,40.5333,48.64,110,37.7526,42.915
2016-08-25,25.0852,53.37,36.705,40.5333,47.955,111.5,37.7242,42.895
2016-08-26,25.0852,53.84,36.75,40.5333,48.025,112,38.4726,42.425
2016-08-29,25.3649,54.13,36.7,40.5333,48.015,114,38.3779,42.67
2016-08-30,25.1784,54.85,37.115,40.5333,48.97,114,38.4631,42.815
2016-08-31,24.3391,54.3,37.125,40.5333,48.58,112,38.6005,42.97
2016-09-01,23.7796,54.4,37.3,40.5333,48.25,111,38.7189,43.75
2016-09-02,24.5256,54.35,37.8,40.5333,48.765,111.5,39.1784,43.55
2016-09-05,23.6864,54.35,37.45,40.5333,48.5,113,38.7331,43.53
2016-09-06,23.4999,55.36,37.905,40.5333,49.34,112.5,39.1879,45.145
2016-09-07,23.2201,56.06,38.21,40.5333,49.725,112.5,39.0647,45.04
2016-09-08,23.3134,56.13,38,40.5333,49.68,113,39.1926,45.2
2016-09-09,23.4066,55,37.11,40.5333,49.645,110,38.2689,44.515
2016-09-12,23.4999,54.79,36.52,40.5333,48.43,108,37.7052,43.555
2016-09-13,24.0594,54.81,35.98,40.5333,48.105,107.5,37.6437,42.87
2016-09-14,25.0852,56.94,35.895,40.5333,49.83,107.5,37.1274,42.57
2016-09-15,24.8054,58.39,35.93,40.5333,52.01,107.5,37.0137,43.2
2016-09-16,26.857,60.38,35.56,40.5333,53.89,106,37.0089,43.185
2016-09-19,27.23,65.74,36.25,40.5333,58.62,107.5,37.5774,43.155
2016-09-20,27.0435,67.43,36.25,40.5333,60.22,107,37.6058,43.93
2016-09-21,26.3907,67.59,36.5,40.5333,59.58,111,37.3831,43.5
2016-09-22,26.2975,69.24,37.285,40.5333,60.9,108.5,38.1647,44.54
2016-09-23,26.111,71,37.255,40.5333,63.78,107.5,38.6905,45.155
2016-09-26,26.484,66.68,36.78,40.5333,58.86,106,38.5579,44.92
2016-09-27,25.9244,68.34,36.8,40.5333,60.64,105.5,38.0842,45.3
2016-09-28,24.2459,65.32,36.79,40.5333,57.95,105,38.2879,45.375
2016-09-29,25.0852,63.3,36.03,42.5558,57.28,102,37.98,44.85
2016-09-30,24.9919,64.66,36,42.5558,57.13,98.5,38.1031,45.085
2016-10-03,24.1526,65,35.9,42.5558,57.93,104.5,37.9895,45.05
2016-10-04,25.2717,64,35.25,42.5558,57.87,103.5,38.1268,44.73
2016-10-05,25.2717,65.52,35.205,42.5558,58.21,104,37.5016,44.315
2016-10-06,25.1784,65.51,34.81,42.5558,58.13,104.5,36.6016,43.88
2016-10-07,25.2717,65.1,34.345,42.5558,57.73,104.5,36.4737,43.595
2016-10-10,25.0852,65.64,34.64,42.5558,58.65,104,36.6158,43.95
2016-10-11,24.8987,64.635,34.555,42.5558,58.42,103,36.4358,43.835
2016-10-12,22.9403,63.03,34.8,42.5558,57.68,101.5,36.3505,43.665
2016-10-13,23.0336,64.25,35.25,42.5558,57.77,100,36.791,44.125
2016-10-14,22.9403,64.12,35.385,42.5558,59.1,101.5,36.6726,44.59
2016-10-17,22.9403,63.51,34.97,42.5558,57.87,100,36.6063,44.315
2016-10-18,22.8471,66.8,35.88,42.5558,60.69,101,36.7484,45.06
2016-10-19,23.1268,65.82,35.97,42.5558,60.45,101,36.9474,45.125
2016-10-20,23.4999,65.95,36.025,42.5558,60.36,101,37.1321,45.42
2016-10-21,23.4999,65.74,36.225,42.5558,60.21,100,37.3168,44.38
2016-10-24,22.9403,64.66,36.41,42.5558,59.62,99.5,37.8189,44.435
2016-10-25,22.8471,64.79,36.96,42.5558,59.91,97,38.1505,42.895
2016-10-26,22.7538,64.05,36.15,42.5558,59.67,95,37.6437,42
2016-10-27,22.5673,62.68,35.43,42.5558,58.86,98,37.1368,41.3
2016-10-28,22.1011,61.76,35.33,42.5558,56.42,95.5,36.701,40.96
2016-10-31,21.728,60.62,35.01,42.5558,55.62,94,36.7389,40.795
2016-11-01,21.6348,61.49,34.64,42.5558,55.32,91.5,36.4737,40.1
2016-11-02,21.8213,58.94,34.74,42.5558,53.8,87,36.1895,39.725
2016-11-03,21.8213,58.1,34.5,42.5558,53.48,89,34.11,39.765
2016-11-04,21.728,58.48,34.165,42.5558,52.78,90,33.3,39.38
2016-11-07,21.728,60.17,34.74,42.5558,53.85,90.5,33.3616,39.795
2016-11-08,22.1011,58.52,35,42.5558,53,89,33.821,39.825
2016-11-09,22.3808,61.36,34.91,42.5558,56.68,94,33.2763,39.975
2016-11-10,23.3134,60.4,34.1,42.5558,55.97,99,32.6368,39.21
2016-11-11,24.0594,59.56,34.1,42.5558,54.84,98.5,32.7742,39.185
2016-11-14,23.2201,59.67,34,42.5558,55.45,97,32.3952,38.31
2016-11-15,22.4741,58.67,34.64,42.5558,54.95,98.5,32.7268,39.03
2016-11-16,22.1011,59.37,34.07,42.5558,55.84,111,32.5089,38.825
2016-11-17,22.5673,62.01,34.05,42.5558,57.71,112.5,32.6179,39.22
2016-11-18,20.982,59.74,34.1,42.5558,56.4,115,32.4189,38.99
2016-11-21,20.609,59.21,34.055,42.5558,55.85,117,32.2152,38.92
2016-11-22,20.0495,57.96,34.29,42.5558,54.91,126.5,32.9163,38.84
2016-11-23,19.5832,58.92,34.27,42.5558,54.66,120,32.6368,39.015
2016-11-24,19.5832,58.92,34.12,42.5558,55.43,118.5,32.67,39.18
2016-11-25,19.9562,59.76,34.18,42.5558,55.98,120,32.6416,39.545
2016-11-28,20.1427,58.91,34.675,42.5558,55.73,117.5,32.5847,39.59
2016-11-29,19.5832,60.01,34.705,42.5558,55.68,115,32.6842,39.97
2016-11-30,19.2102,59.12,34.665,42.5558,56.07,110,31.9831,39.41
2016-12-01,19.863,58.16,34.085,42.5558,55.23,107.5,31.7037,39.175
2016-12-02,20.0495,58.8,33.92,42.5558,55.08,111,31.4574,39.025
2016-12-05,20.0495,60.72,34.3,33.1579,56.41,111.5,31.5,39.12
2016-12-06,20.1427,60.64,34.605,33.1579,55.78,112.5,31.7416,40.05
2016-12-07,19.863,58.24,35,33.1579,54.41,112,32.0258,40.59
2016-12-08,20.5157,58.95,34.815,33.1579,55.25,110.5,32.1252,40.715
2016-12-09,20.7023,59.01,35.375,33.1579,55.93,113.5,32.7647,41.095
2016-12-12,21.1685,58.94,35.38,34.7684,55.6,110.5,32.9637,40.705
2016-12-13,22.9403,58.84,35.855,34.7684,55.72,111,33.5084,41.79
2016-12-14,23.4066,58.53,35.635,34.7684,55.22,110,33.4705,41.385
2016-12-15,23.7796,60.69,35.06,34.7684,57.96,109,33.0774,40.965
2016-12-16,23.4999,60.28,34.75,34.7684,57.94,109,33.4089,40.815
2016-12-19,24.0594,59.8,35.075,34.7684,57.84,107.5,34.0437,41.705
2016-12-20,23.5931,60.19,35.635,34.7684,58.4,106,34.1526,41.785
2016-12-21,22.8471,61.88,35.61,34.7684,59.39,107,34.1905,41.74
2016-12-22,22.7538,61.21,35.6,34.7684,59.25,107,34.1526,41.53
2016-12-23,22.3808,63.03,36.39,34.7684,59.2,106.5,34.2947,41.845
2016-12-26,22.3808,63.03,36.39,34.7684,59.2,106.5,34.2947,41.845
2016-12-27,22.8471,63.19,36.665,34.7684,60.99,106.5,34.4179,42.21
2016-12-28,23.7796,63.55,36.495,34.7684,61.38,105,34.2047,41.865
2016-12-29,23.4999,64.31,36.915,34.7684,61.01,103,34.6642,42.27
2016-12-30,23.0336,64.19,36.86,34.7684,60.94,106.5,34.6595,42.76
2017-01-02,23.7796,64.19,37.44,34.7684,62.09,110,35.4695,43.315
2017-01-03,23.4999,65.02,36.735,34.7684,62.37,109,34.5505,43.18
2017-01-04,24.0594,65.86,36.6,34.7684,62.76,113,34.5789,43.39
2017-01-05,22.9403,68.3,36.09,34.7684,65,110,34.361,43.65
2017-01-06,22.9403,68.67,36.43,34.7684,65.68,110,34.8631,44.24
2017-01-09,23.5931,68.72,36,34.7684,64.82,111.5,34.3989,43.95
2017-01-10,23.6864,68.97,36.135,34.7684,64.83,110,34.4416,44.08
2017-01-11,23.4999,68.28,35.9,34.7684,65.85,109,34.2995,44.08
2017-01-12,25.7379,68.5,35.6,34.7684,64.01,106.5,34.2568,43.54
2017-01-13,25.6447,69.22,35.5,34.7684,65.48,110.5,34.2095,42.535
2017-01-16,26.111,69.22,35.4,34.7684,64.84,113.5,34.1052,42.265
2017-01-17,24.9919,68.45,35.355,34.7684,63.92,121,33.7168,42.075
2017-01-18,25.4582,68.29,35.22,34.7684,63.96,124,33.6316,42.145
2017-01-19,25.6447,65.94,34.62,34.7684,62.5,119.5,33.1579,41.73
2017-01-20,25.1784,65.95,34.265,34.7684,62.51,120.5,32.58,41.44
2017-01-23,24.9919,65.7,34.2,34.7684,61.48,123,32.6652,41.235
2017-01-24,25.1784,64.58,34.01,34.7684,60.28,122.5,32.4758,40.325
2017-01-25,24.9919,65.45,34.025,34.7684,61.1,118,32.2579,40.125
2017-01-26,25.8312,65.99,34.4,34.7684,62.2,121,32.4,39.845
2017-01-27,25.6447,67.05,34.16,34.7684,62.2,120.5,32.3052,39.97
2017-01-30,25.1784,64.31,34.31,34.7684,60.66,119,32.1252,40.1
2017-01-31,24.6189,65.1,34.165,34.7684,59.95,116.5,32.5231,40.55
2017-02-01,24.0594,67.24,34.49,34.7684,62.03,122,32.4947,40.925
2017-02-02,24.5256,67.88,34.255,34.7684,61.89,119.5,32.1347,40.74
2017-02-03,25.3649,67.93,34.235,34.7684,62.31,120,32.0779,40.82
2017-02-06,25.3649,66.7,34.23,34.7684,61.57,119,31.9595,40.415
2017-02-07,25.1784,66.77,34.4,34.7684,62.75,118,32.0589,41.46
2017-02-08,24.8987,67.03,34.78,34.7684,62.25,117,32.3195,41.65
2017-02-09,25.7379,68.01,35.27,34.7684,63.56,121,32.4047,42.01
2017-02-10,26.5772,68.84,35.115,34.7684,63.84,120,32.2863,42.1
2017-02-13,27.7895,68.03,35.395,34.7684,64.48,120.5,32.3052,42.2
2017-02-14,27.976,68.08,35.65,34.7684,63.99,120.5,32.2152,42.58
2017-02-15,28.8153,69,34.3,34.7684,64.78,120.5,32.31,42.5
2017-02-16,29.0018,69.58,34.34,34.7684,64.89,121,32.2816,42.24
2017-02-17,25.3649,69.8,34.2,34.7684,65.17,118.5,32.2105,42.275
2017-02-20,23.3134,69.8,34.235,34.7684,65.04,118,32.0874,42.295
2017-02-21,22.9403,69.87,34.11,34.7684,65.8,120,31.9121,42.26
2017-02-22,23.0336,69.66,33.96,34.7684,66.06,119.5,31.9168,41.71
2017-02-23,22.3808,69.96,33.8,34.7684,65.7,118.5,31.7747,41.465
2017-02-24,22.6606,69.36,33.475,34.7684,64.86,116.5,31.9831,41.17
2017-02-27,22.9403,70.62,33.115,34.7684,65.43,114.5,31.5379,41.14
2017-02-28,22.2876,70.55,33.6,34.7684,66.64,115,31.661,41.23
2017-03-01,23.3134,71.78,34.18,34.7684,67.51,114.5,31.6895,41.655
2017-03-02,23.5931,72.11,34.09,34.7684,68.68,116,31.7368,41.305
2017-03-03,24.0594,73.32,33.515,34.7684,68.21,115.5,31.9405,41.19
2017-03-06,23.3134,73.4,33.005,34.7684,68.65,116,31.9642,41.425
2017-03-07,23.4066,72.74,33.21,34.7684,68.99,117,31.7226,41.195
2017-03-08,23.4066,73.88,32.975,34.7684,69.75,117,31.751,40.93
2017-03-09,23.4066,74.85,34.22,34.7684,70.68,116.5,31.7179,41.275
2017-03-10,23.2201,77.78,34.01,34.7684,72.57,117,31.5,41.1
2017-03-13,23.0336,78.06,33.69,34.7684,73.21,117.5,31.3626,40.815
2017-03-14,22.4741,78.25,33.08,34.7684,73.73,117,31.0926,40.6
2017-03-15,22.4741,80.22,33.1,34.7684,74.57,113,31.0737,40.43
2017-03-16,21.728,80.61,33.36,34.7684,75.5,110,31.4052,41.345
2017-03-17,21.4483,81.86,33.565,34.7684,76.15,107,31.3674,41.125
2017-03-20,21.8213,82.14,33.99,34.7684,76.36,109,31.3389,41.285
2017-03-21,21.6348,79.99,34.38,34.7684,74.65,107,31.6137,41.15
2017-03-22,21.9145,82.1,34.225,34.7684,76.32,105,31.3058,40.64
2017-03-23,21.8213,80.64,34.355,34.7684,75.18,107,31.301,40.87
2017-03-24,20.4225,82.37,34.42,34.7684,76.13,106.5,31.3247,41.31
2017-03-27,20.1427,83.55,34.635,34.7684,76.5,109,31.1921,41.3
2017-03-28,19.6765,84.63,34.575,34.7684,78.49,110,31.0974,40.875
2017-03-29,19.9562,85.86,34.77,34.7684,80.87,110,31.301,40.89
2017-03-30,20.0495,85.98,34.905,34.7684,81.12,113,31.1495,40.73
2017-03-31,19.7697,86.19,35.45,34.7684,81.58,112.5,31.8458,41.335
2017-04-03,19.6765,86.4,34.8,34.7684,81.45,117,31.8316,41.385
2017-04-04,19.6765,87.67,34.86,34.7684,82.99,119,31.9263,41.51
2017-04-05,19.863,87.14,35.08,34.7684,82.51,123,32.1679,41.945
2017-04-06,20.3292,89.97,35.215,34.7684,84.6,122.5,32.3905,42.255
2017-04-07,20.1427,88.12,35.495,34.7684,83.06,121,32.7079,42.705
2017-04-10,19.863,88.18,35.34,34.7684,84.11,121.5,32.5421,42.505
2017-04-11,19.9562,89.22,35.42,34.7684,84.09,121.5,32.6274,42.97
2017-04-12,20.3292,90.03,35.7,34.7684,84.94,122.5,32.7552,43.31
2017-04-13,20.236,89.96,35.85,34.7684,85.1,122.5,32.9116,43.35
2017-04-14,20.236,89.96,35.85,34.7684,85.1,122.5,32.9116,43.35
2017-04-17,20.236,92.4,35.85,34.7684,85.1,122.5,32.9116,43.35
2017-04-18,19.7697,89.31,35.9,34.7684,83.3,121,32.4663,42.8
2017-04-19,19.5832,89.46,35.81,34.7684,84.2,121.5,32.2437,42.62
2017-04-20,18.8372,89.09,35.85,34.7684,83.69,122,32.5847,42.23
2017-04-21,19.3035,85.84,35.73,34.7684,81.34,118.5,32.3905,42
2017-04-24,18.8372,85.17,34.46,34.7684,79.4,119,33.5179,42.4
2017-04-25,19.2102,85.83,34.745,34.7684,78.85,120.5,33.9631,42.11
2017-04-26,19.3967,86.14,34.735,34.7684,79.37,124,34.0389,41.97
2017-04-27,19.2102,85.99,34.69,34.7684,79.94,128,33.9821,42.16
2017-04-28,20.0495,86.86,34.295,34.7684,80.46,122,33.7974,42.28
2017-05-01,20.0495,87.16,34.295,34.7684,80.46,121,33.7974,42.28
2017-05-02,19.6765,88.68,34.395,34.7684,81.9,121.5,34.1574,42.565
2017-05-03,19.3035,85.86,34.375,34.7684,78.32,118.5,34.3326,42.585
2017-05-04,19.3035,87.65,34.67,34.7684,80.63,116.5,34.3089,42.55
2017-05-05,19.3035,87.67,34.74,34.7684,79.8,117,34.3231,42.67
2017-05-08,18.5574,86.92,35.66,34.7684,79.96,115,35.2942,43.3
2017-05-09,18.6507,87.12,35.635,34.7684,80.27,116.5,35.5074,43.53
2017-05-10,18.0912,86.98,35.7,34.7684,80.05,117.5,35.3937,43.2
2017-05-11,18.5574,86.12,35.49,34.7684,79.51,119.5,35.2374,43.355
2017-05-12,18.2777,85.95,35.5,34.7684,78.99,119.5,35.1,43.195
2017-05-15,18.0912,87.67,35.315,34.7684,80.09,120.5,35.1426,43.415
2017-05-16,17.9979,88.98,35.27,34.7684,81.24,120,35.4268,43.23
2017-05-17,17.8114,86.08,35.04,34.7684,77.96,117.5,35.3795,42.6
2017-05-18,17.2519,85.19,35,34.7684,76.28,116,34.9579,42.25
2017-05-19,18.2777,85.38,34.87,34.7684,77.13,117,34.7731,42.035
2017-05-22,17.6249,85.81,35.42,34.7684,76.03,126.5,35.1616,42.71
2017-05-23,17.4384,84.86,35.08,34.7684,76.15,127,34.6074,42.51
2017-05-24,17.2519,83.82,35.145,34.7684,74.41,121.5,34.6737,42.595
2017-05-25,17.2519,84,35.04,34.7684,75.01,121.5,34.631,42.725
2017-05-26,16.8789,82.79,35.14,34.7684,74.82,121.5,34.8584,42.705
2017-05-29,16.6924,82.79,35.01,34.7684,74.66,121.5,34.811,42.93
2017-05-30,17.0654,81.6,35.155,34.7684,73.38,122,34.9863,42.995
2017-05-31,16.8789,82.33,35.25,34.7684,74.08,119,35.1,42.895
2017-06-01,16.4126,84.28,35.96,34.7684,74.51,118.5,35.1947,43.36
2017-06-02,15.9463,85.78,36.29,34.7684,76.04,120,35.3842,43.88
2017-06-05,17.0654,83.01,36.075,34.7684,73.99,120,35.2089,43.82
2017-06-06,17.0654,79.46,36,34.7684,71.04,119,35.0195,43.6
2017-06-07,16.7856,78.42,36.29,34.7684,70.21,119.5,35.1474,44.015
2017-06-08,16.7856,78.63,35.935,34.7684,69.7,119,34.9058,43.72
2017-06-09,16.7856,79.01,36.1,34.7684,69.74,120,34.9721,43.975
2017-06-12,17.0654,78.54,36.185,34.7684,69.55,121.5,35.0337,43.94
2017-06-13,18.6507,78.86,36.46,34.7684,69.72,122.5,35.1805,44.465
2017-06-14,19.2102,78.17,36.54,34.7684,69.65,122,35.4126,44.255
2017-06-15,18.5574,78,36.375,34.7684,69.52,124,35.4316,43.935
2017-06-16,19.863,78.86,36.555,34.7684,70,122,35.5263,43.91
2017-06-19,19.3967,81.77,36.595,34.7684,72.79,125.5,35.4316,44.12
2017-06-20,21.355,78.86,36.56,34.7684,70.66,125,35.2231,43.72
2017-06-21,21.1685,77.35,36.605,34.7684,69.15,127,34.6831,43.495
2017-06-22,21.6348,78.56,36.62,34.7684,70.72,126.5,34.56,43.5
2017-06-23,21.6348,79,36.685,34.7684,69.76,128.5,34.9152,43.77
2017-06-26,20.3292,76.36,36.62,34.7684,68.67,129,34.6452,43.755
2017-06-27,19.6765,75.08,36.615,34.7684,67.84,127,34.2,43.47
2017-06-28,19.9562,76.74,36.495,34.7684,66.69,126.5,33.8258,43.255
2017-06-29,19.49,76.25,36.7,34.7684,66.16,127,33.3474,42.835
2017-06-30,19.863,76.52,36.655,34.7684,66.86,130.5,33.1437,42.93
2017-07-03,19.3967,76.19,36.415,34.7684,66.9,140,33.3,42.565
2017-07-04,19.3035,76.19,36.525,34.7684,66.05,139,33.2384,42.48
2017-07-05,19.2102,77,36.5,34.7684,67.72,137.5,33.0774,42.65
2017-07-06,19.3035,75.63,36.25,34.7684,65.79,133.5,32.5184,41.85
2017-07-07,19.2102,76.69,36.335,34.7684,67.12,135,32.4474,42.22
2017-07-10,19.5832,75.96,36.35,34.7684,66.39,130,32.3763,42.445
2017-07-11,19.3967,76.58,36.1,34.7684,66.4,131,32.0068,42.375
2017-07-12,19.3967,76.94,36.4,34.7684,67.61,131,32.1584,42.75
2017-07-13,19.1169,76.78,36.705,34.7684,66.6,131.5,32.7789,43.16
2017-07-14,19.2102,77.01,36.96,34.7684,67.25,131.5,32.8263,43.31
2017-07-17,19.5832,75.67,37.34,34.7684,66.5,135,32.7979,43.33
2017-07-18,19.3967,77.49,38,34.7684,66.79,132.5,32.9874,43.5
2017-07-19,18.4642,76.16,37.895,34.7684,64.5,133,33.0205,43.795
2017-07-20,18.1844,80.85,37.93,34.7684,67.69,131.5,33.12,43.72
2017-07-21,19.0237,82.25,37.94,34.7684,70.22,131,33.0774,43.72
2017-07-24,18.4642,80.98,38.39,34.7684,69.47,131,33.1152,43.995
2017-07-25,18.7439,81.76,38.29,34.7684,69.95,132.5,33.1389,42.295
2017-07-26,19.3035,82.85,38.4,34.7684,70.6,131,32.9826,40.835
2017-07-27,18.8372,80.31,38.925,34.7684,70.11,131,33.1105,41.265
2017-07-28,18.5574,80.53,38.6,34.7684,68.99,130.5,32.6842,40.985
2017-07-31,18.1844,79.35,38.6,34.7684,67.3,125,32.3858,40.92
2017-08-01,18.2777,77.26,38.625,34.7684,65.6,121.5,32.4474,41.155
2017-08-02,18.2777,78,39,34.7684,65.36,124.5,32.4947,41.235
2017-08-03,18.2777,77.01,39.145,34.7684,65,124,32.5279,40.955
2017-08-04,18.2777,75.86,38.895,34.7684,64.44,123.5,32.4616,41.39
2017-08-07,18.3709,75.51,38.75,34.7684,64.22,121,32.8452,41.44
2017-08-08,18.0912,73.9,38.695,34.7684,63.82,118.5,32.9731,41.785
2017-08-09,18.0912,73.17,38.885,34.7684,62.63,114,33.2905,41.43
2017-08-10,18.5574,81.06,39.13,34.7684,67.83,115,33.1389,41.285
2017-08-11,18.0912,83.73,38.11,34.7684,71.06,114,32.6842,41.145
2017-08-14,17.6249,86.56,38.6,34.7684,73.57,115,33.2526,41.495
2017-08-15,17.6249,87.28,38.445,34.7684,74.6,113.5,33.2147,41.5
2017-08-16,17.3451,87.6,38.52,34.7684,74.9,115,33.1721,41.55
2017-08-17,15.7598,87.41,38.535,34.7684,75.2,114,33.1721,41.085
2017-08-18,15.4801,86.43,38.305,34.7684,74.65,114.5,32.8831,40.925
2017-08-21,14.5475,87.85,38.325,34.7684,74.06,112,32.8737,41.03
2017-08-22,14.9205,89.51,38.335,34.7684,76.12,114,32.9779,41.045
2017-08-23,15.5733,88.92,38.265,34.7684,75.53,114,32.8026,40.87
2017-08-24,14.8273,89.33,38.325,34.7684,75.3,118.5,32.9637,41.04
2017-08-25,14.8273,89.57,38.25,34.7684,75.7,121,34.1052,40.84
2017-08-28,14.734,90.87,38.39,34.7684,75.81,119,33.4942,41.025
2017-08-29,14.2678,91.69,38.28,34.7684,76.08,118.5,33.4089,41.135
2017-08-30,14.8273,91.39,38.48,34.7684,76.52,118,33.9726,41.115
2017-08-31,14.6408,92.49,38.865,34.7684,77.27,119,34.1052,41.12
2017-09-01,14.6408,93.21,38.52,34.7684,78.27,123,34.181,40.82
2017-09-04,14.361,93.21,38.345,34.7684,78.2,120,34.1052,40.405
2017-09-05,14.4543,95.66,38.125,34.7684,79.8,125.5,33.9442,40.545
2017-09-06,13.9414,96.66,38.34,34.7684,80.77,125,34.0484,40.65
2017-09-07,13.988,99.7,38.4,34.7684,82.49,125.5,34.4652,40.99
2017-09-08,13.988,99.45,38.27,34.7684,82.92,125,34.4179,41.11
2017-09-11,13.8015,100.86,38.665,34.7684,84,125.5,34.5647,41.245
2017-09-12,13.4751,100.56,38.5,34.7684,84.01,124.5,34.1337,41.135
2017-09-13,13.1487,101.47,38.355,34.7684,85.38,125.5,34.1858,40.88
2017-09-14,13.242,103.47,38,34.7684,86.61,123,34.0437,40.895
2017-09-15,13.0555,100.75,38.355,34.7684,84.78,121,34.1289,40.64
2017-09-18,13.1487,99.82,37.84,34.7684,83.56,118.5,34.02,40.57
2017-09-19,13.1487,101.51,37.455,34.7684,84.32,117,33.9158,40.43
2017-09-20,13.1487,101.61,37.235,34.7684,85.09,116.5,33.6316,40.115
2017-09-21,13.1021,100.07,37.25,34.7684,84.62,116.5,33.6316,39.865
2017-09-22,13.3352,99.27,37.205,34.7684,83.25,116,33.7452,39.81
2017-09-25,13.242,99.02,37.31,34.7684,83.44,116.5,33.911,39.9
2017-09-26,13.3352,97.18,37.315,34.7684,83.04,115.5,34.0768,39.79
2017-09-27,13.2886,101.21,37.1,34.7684,85.59,120.5,33.9537,39.55
2017-09-28,13.3819,102.65,37.27,34.7684,87.08,120.5,34.1052,39.54
2017-09-29,13.242,101.75,37.7,34.7684,86.19,121.5,34.2758,39.905
2017-10-02,13.0088,102.75,38.065,34.7684,87.45,120.5,34.2852,39.755
2017-10-03,13.242,102.91,38.4,34.7684,87.55,121.5,34.4558,39.83
2017-10-04,12.7291,103.88,38.245,34.7684,87.9,121.5,34.271,39.78
2017-10-05,12.6358,102.6,38.58,34.7684,87.06,122,34.3468,39.94
2017-10-06,13.0555,101.63,38.66,34.7684,86.74,122,34.4605,39.84
2017-10-09,12.869,102.58,38.445,34.7684,87.22,122,34.2047,39.585
2017-10-10,13.0555,104.02,38.615,34.7684,87.45,121,34.4368,39.69
2017-10-11,13.0555,103.82,38.495,34.7684,87.58,121,34.56,39.575
2017-10-12,13.1021,103.3,38.455,34.7684,87.7,121,34.9958,39.765
2017-10-13,13.1487,101.55,38.16,34.7684,86.08,120,35.1663,39.555
2017-10-16,13.4285,102.48,37.7,34.7684,86.75,120,35.261,39.135
2017-10-17,13.3819,100.98,37.72,34.7684,86.06,119,34.7021,38.85
2017-10-18,13.4285,101.66,37.65,34.7684,85.94,118,34.6926,39
2017-10-19,13.5217,100.19,37.5,34.7684,84.5,118,34.3089,38.94
2017-10-20,13.4751,100.85,37,34.7684,86.07,117.5,33.7547,38.935
2017-10-23,13.242,100.07,36.945,34.7684,85.98,119.5,34.2142,39.075
2017-10-24,13.3352,99.38,37.07,34.7684,84.2,118.5,34.2616,38.61
2017-10-25,13.0088,97.98,36.975,34.7684,83.25,118.5,33.7263,38.405
2017-10-26,12.5892,96.02,36.985,34.7684,82.75,119,33.8447,38.75
2017-10-27,12.1229,97.17,37.05,34.7684,83.26,118.5,33.8352,38.5
2017-10-30,11.8432,97.05,37.165,34.7684,83.51,119,33.8968,38.675
2017-10-31,11.61,97.48,37.58,34.7684,83.29,118,33.8684,39.015
2017-11-01,11.7499,101.14,37.42,34.7684,86.64,117.5,33.9916,38.965
2017-11-02,8.1597,99.76,37.73,34.7684,85.22,104,34.2521,38.89
2017-11-03,8.0198,97.09,37.89,34.7684,84.7,96.5,34.3752,38.95
2017-11-06,7.6468,99.24,37.93,34.7684,85.37,99.5,34.56,39.005
