Date,JNJ,V,PG,KO,VZ,UPS,MMC,USB,OXY,AON,MCO,MCK,HPQ,KR,MKL,CE,GL,DVA
2011-10-21,47.332706451416016,21.650426864624023,48.459415435791016,24.558208465576172,23.30529022216797,51.01177215576172,24.56032943725586,19.086999893188477,57.7581901550293,43.91029739379883,27.561861038208008,69.4955062866211,8.583808898925781,9.52440071105957,385.8699951171875,33.306007385253906,24.11651039123535,34.60499954223633
2011-10-24,48.03772735595703,21.8311710357666,47.808536529541016,24.442964553833008,23.00012969970703,51.601539611816406,24.487518310546875,19.222309112548828,58.13773727416992,44.666900634765625,28.756376266479492,70.4756088256836,8.800265312194824,9.594522476196289,388.1700134277344,35.22734832763672,24.455842971801758,34.400001525878906
2011-10-25,47.26591873168945,21.01317024230957,47.179561614990234,24.111623764038086,22.539249420166016,50.494815826416016,24.293363571166992,18.67353057861328,56.69279861450195,43.6966552734375,28.185476303100586,69.73367309570312,8.472199440002441,9.454277992248535,383.1099853515625,34.53399658203125,23.619640350341797,33.994998931884766
2011-10-26,47.859619140625,21.32369041442871,47.50135040283203,24.298906326293945,22.925392150878906,50.516658782958984,24.851551055908203,19.162168502807617,58.06449890136719,44.25743103027344,29.57322883605957,74.88148498535156,8.708948135375977,9.495524406433105,389.739990234375,35.302520751953125,24.11651039123535,34.404998779296875
2011-10-27,48.609169006347656,21.87519073486328,47.72806930541992,24.695068359375,23.454771041870117,52.09668731689453,25.717159271240234,19.710956573486328,63.69782257080078,45.34339141845703,32.27847671508789,77.8492660522461,9.128332138061523,9.689398765563965,399.95001220703125,37.96735382080078,24.740629196166992,36.0099983215332
2011-10-28,48.68338394165039,22.037403106689453,47.3404655456543,24.824716567993164,23.43609619140625,52.0529899597168,25.037628173828125,19.5681209564209,65.10282135009766,42.84366989135742,31.52311134338379,77.3179931640625,9.449631690979004,9.672898292541504,391.7799987792969,38.426795959472656,25.18903350830078,36.349998474121094
2011-10-31,47.78541564941406,21.61102867126465,46.79925537109375,24.605026245117188,23.03126335144043,51.1428337097168,24.770662307739258,19.237348556518555,61.88664627075195,41.620574951171875,31.171772003173828,74.69830322265625,8.999809265136719,9.56152629852295,386.5,36.380149841308594,24.801223754882812,35.0
2011-11-01,47.035858154296875,20.86254119873047,45.863128662109375,24.144044876098633,22.71364402770996,49.94872283935547,24.091127395629883,18.440492630004883,60.29519271850586,40.674251556396484,29.90699005126953,72.6373291015625,8.671745300292969,9.276906967163086,374.29998779296875,34.32514572143555,23.916545867919922,34.11000061035156
2011-11-02,47.22880935668945,21.203187942504883,45.97282409667969,24.406946182250977,22.91916275024414,50.494815826416016,25.045703887939453,19.02685546875,62.0531005859375,41.879478454589844,30.521827697753906,74.85401916503906,8.763059616088867,9.338780403137207,386.44000244140625,35.302520751953125,24.90423583984375,35.06999969482422
2011-11-03,47.74829864501953,21.592493057250977,46.22879409790039,24.723873138427734,23.32398796081543,51.37583541870117,24.892005920410156,19.24485969543457,63.398189544677734,42.227657318115234,31.242042541503906,74.79906463623047,9.07759952545166,9.338780403137207,391.0,36.680877685546875,25.152673721313477,36.7599983215332
2011-11-04,47.58503723144531,21.467357635498047,46.097145080566406,24.41054916381836,23.149600982666016,50.960811614990234,24.738304138183594,19.192243576049805,65.01624298095703,42.32587432861328,31.136653900146484,73.84642791748047,9.121565818786621,9.40890121459961,389.6499938964844,36.672523498535156,25.207202911376953,36.98500061035156
