Start Date,MEURVDD LX Equity,FFSOUYE LX Equity,RUSLCEX NA Equity,FSGLEVI ID Equity,MEREUDE LX Equity,FIEMYAE LX Equity,UBLCOUQ LX Equity,MORIUSE LX Equity,TRPGEMQ LX Equity,ITV LN Equity,LANSNA 0 10/25/2022 Corp,ACMBEVI LX Equity,MONESEU ID Equity,RRTL GY Equity,LGF/A US Equity,RSSEEFE LX Equity,INRG LN Equity,COMGREA ID Equity,VHYD LN Equity,CIT IM Equity,TCMAF NA Equity,FLEINDI LX Equity
2020-12-02,75.22,21.08,37.44,8.9789,166.27,12.63,286.55,296.73,16.12,101.05,,20.33,7.687,38.88,9.79,27.35,993.75,31.57,55.0475,,10.24,89.58
2020-12-03,75.48,21.12,37.34,8.9414,166.77,12.66,287.51,305.76,16.33,104.85,,20.41,7.736,39.38,9.88,27.04,985.75,31.54,55.515,,10.17,89.71
2020-12-04,75.96,21.41,37.95,8.9701,167.14,12.75,290.1,307.9,16.49,102,,20.52,7.759,39.7,10.17,27.29,980.75,31.71,55.96,,10.22,90.67
2020-12-07,75.41,21.42,37.77,9.0041,166.99,12.86,287.64,309.9,16.53,99.3,,20.36,7.743,39.22,9.89,27.44,994.75,31.79,55.815,,10.17,91.11
2020-12-08,75.07,21.41,37.92,9.0521,167.96,12.87,287.02,313.19,16.52,100.65,,20.39,7.79,40,9.72,27.85,1012.5,31.87,55.8875,,10.24,91.56
2020-12-09,75.61,21.54,37.98,9.0783,167.61,12.94,286.4,314.29,16.61,102.5,,20.49,7.798,39.94,9.64,27.34,1009,31.92,55.97,,10.18,92.2
2020-12-10,75.02,21.45,37.67,9.0887,165.95,12.87,285.23,310.7,16.53,100.65,,20.37,7.733,39.68,9.78,27.15,1008.5,31.8,55.885,,10.31,91.79
2020-12-11,74.17,21.37,37.58,9.0309,165.71,12.86,285.23,316.69,16.54,97.44,,20.2,7.713,39.38,9.5,27.09,1024,31.71,55.6425,,10.01,91.99
2020-12-14,74.98,21.34,37.1,9.0263,166.7,12.86,285.01,317.21,16.59,101.3,,20.38,7.788,39.6,9.12,27.33,1033,31.84,55.775,,10.1,92.49
2020-12-15,74.78,21.28,37.56,9.063,166.56,12.97,284.73,317.73,16.57,104.5,,20.45,7.803,40.04,9.35,27.88,1059.5,31.79,55.81,,10.11,92.29
2020-12-16,75.61,21.44,37.36,9.1244,167.36,13.06,286.78,317.55,16.77,106.85,,20.64,7.863,39.84,9.2,27.75,1058,32.05,56.23,,10.14,93.05
2020-12-17,76.48,21.38,37.26,9.1363,169.41,13.17,290.16,324.92,16.84,107.9,,20.75,7.941,40,9.43,28.01,1070.5,32.2,56.02,,10.1,93.56
2020-12-18,76.13,21.27,37.14,9.149,168.38,13.14,288.65,327.61,16.74,107.25,,20.72,7.941,39.72,9.22,28.02,1109,32.21,55.7175,,10.18,93.74
2020-12-21,73.7,21.17,37.21,8.9907,164.79,12.82,289.02,327.89,16.48,104.3,,20.27,7.826,39.58,9.13,27.83,1117,31.61,54.65,,10.06,90.19
2020-12-22,74.56,21.23,37.04,9.0102,167.37,12.89,288.49,333.53,16.5,105.8,,20.52,7.95,40.22,9.18,28.29,1173.5,32.01,54.97,,9.81,91.84
2020-12-23,76.02,21.4,37.35,9.128,169.38,13.04,288.78,330.96,16.58,109.05,,20.86,8.07,40.42,10.52,28.41,1184.5,32.09,55.3725,,10.08,92.76
2020-12-24,76.02,21.32,37.35,9.1605,169.38,13.09,288.52,330.96,16.58,108.95,,20.95,8.118,40.42,10.9,28.41,1180,32.14,55.5275,,10.15,92.76
2020-12-25,76.02,21.32,37.35,9.1605,169.38,13.09,288.52,330.96,16.58,108.95,,20.95,8.118,40.42,10.9,28.41,1180,32.14,55.5275,,10.15,92.76
2020-12-28,76.95,21.46,37.45,9.1605,171.19,13.11,285.26,321.27,16.53,108.95,,21,8.118,39.86,10.89,28.44,1180,32.14,55.5275,,10.15,94.76
2020-12-29,77.34,21.5,37.27,9.1605,172.92,13.09,285.72,316.35,16.61,111.35,,21.15,8.118,40,10.85,28.32,1178,32.14,56.135,,10.08,95.05
2020-12-30,77.42,21.9,37.4,9.2053,173.53,13.11,291.47,315.27,16.89,108.55,,21.07,8.265,39.74,11.18,28.58,1193,32.54,56.2925,,10.18,95.52
2020-12-31,76.76,21.98,37.8,9.2246,172.08,13.18,295.53,312.35,16.87,106.8,,21,8.251,39.74,11.37,28.74,1191.5,32.47,56.1325,,10.09,95.74
2021-01-01,76.76,21.98,37.8,9.2246,172.08,13.18,295.53,312.35,16.87,106.8,,21,8.251,39.74,11.37,28.74,1191.5,32.47,56.1325,,10.09,95.74
2021-01-04,77.91,22.21,37.33,9.3383,174.98,13.34,296.04,309.24,17.09,106.75,,21.32,8.286,40.14,11.49,28.91,1216,32.53,56.22,,10.27,97.21
2021-01-05,77,22.58,37.77,9.3615,173.4,13.18,296.57,311.24,17.19,105.6,,21.29,8.265,40.22,11.18,29.21,1228,32.34,56.385,,10.35,97.68
2021-01-06,78.81,22.58,38.83,9.333,172.9,13.17,300.21,307.24,17.18,110.2,,21.59,8.266,40.5,12.04,29.79,1320,32.27,57.685,,10.29,97.37
2021-01-07,79.73,22.64,39.53,9.4221,173.65,13.14,297.18,315.31,17.1,110.65,,21.61,8.238,40,11.9,30.94,1425,32.19,58.08,,10.26,97.3
2021-01-08,80.26,23.2,39.43,9.555,175.43,13.4,298.81,322.73,17.49,110,,21.7,8.287,39.68,11.71,31.39,1398.5,32.66,58.33,,10.3,99.06
2021-01-11,79.41,23.42,39.97,9.635,174.24,13.42,300.84,319.17,17.5,110,,21.59,8.217,39.26,11.83,31.46,1357.5,32.58,57.97,,10.32,99.52
2021-01-12,79.18,23.53,40.36,9.5793,174.09,13.48,302.63,320.19,17.55,111.7,,21.6,8.199,39.58,12.09,32.17,1347.5,32.39,58.3575,,10.56,99.88
2021-01-13,79.48,23.63,40.08,9.596,174.42,13.56,301.66,323.88,17.57,108.4,,21.58,8.232,39.66,12.15,32.35,1370.5,32.49,58.4775,,10.52,99.88
2021-01-14,79.69,23.77,40.41,9.6288,175.5,13.72,302.84,328.41,17.78,108.65,,21.81,8.285,40.76,13.38,32.24,1359,32.71,59.11,,10.56,100.05
2021-01-15,79.27,23.79,40.08,9.6337,173.7,13.75,305.14,324.77,17.69,109.65,,21.58,8.201,40.9,13.08,31.54,1288.5,32.5,58.28,,10.75,98.88
2021-01-18,79.12,23.88,40.08,9.5261,173.9,13.8,307.52,318.69,17.67,109,,21.58,8.245,40.54,13.08,31.54,1290,32.56,58.225,,10.78,97.44
2021-01-19,79.4,24.04,40.23,9.5779,172.95,13.89,311.1,318.89,17.88,109.15,,21.57,8.262,40.5,13.46,32.37,1316.5,32.56,58.525,,10.75,99.62
2021-01-20,79.67,24.43,40.44,9.5975,175.51,13.96,316.85,324.3,18.14,110.05,,21.68,8.357,41.54,13,32.34,1312.5,32.85,58.67,,10.59,100
2021-01-21,79.16,24.4,40.03,9.6173,175.9,13.82,317.85,326.86,18.1,107.9,,21.63,8.379,41.66,12.96,32.54,1348,32.8,58.635,,10.73,100
2021-01-22,78.34,24.1,39.73,9.4986,174.76,13.53,322.3,328.3,17.92,106.45,,21.42,8.303,41.68,13.42,32.66,1359.5,32.67,58.01,,10.69,98.77
2021-01-25,77.54,24.36,39.63,9.4946,173.81,13.6,328.73,332.07,18.19,99.3,,21.2,8.24,40.36,14.62,32.39,1368.5,32.5,57.71,,10.6,98.43
2021-01-26,77.9,24.05,39.22,9.4527,174.27,13.53,325.14,326.98,17.96,102.5,,21.31,8.248,41.04,14.83,32.09,1348.5,32.6,58.15,,10.55,98.43
2021-01-27,75.97,23.73,38.25,9.4729,169.24,13.33,321.27,314.24,17.57,104.8,,20.93,8.212,46.4,16.48,30.95,1285.5,32.22,57.29,,10.61,96.76
2021-01-28,76.53,23.5,38.75,9.3367,170.63,13.41,315.54,316.3,17.52,106.5,,21.11,8.208,46.1,14.21,31.14,1262,32.27,57.26,,10.69,96.13
2021-01-29,75.66,23.12,37.83,9.2556,168.78,13.35,313.72,316.16,17.39,105.9,,20.78,8.182,47.22,13.99,30.65,1259,31.59,56.09,,10.7,95.27
2021-02-01,76.42,23.75,38.54,9.3261,171.03,13.51,318.48,316.7,17.55,109.5,,21.1,8.277,47.3,14.16,31.55,1265,32.16,56.4375,,10.72,99.54
2021-02-02,77.16,24.29,39.18,9.4519,174.52,13.65,322.73,329.99,17.92,107.5,,21.37,8.395,44.9,13.71,31.87,1292.5,32.65,57.32,,10.79,101.37
2021-02-03,77.68,24.32,39.49,9.5371,174.86,13.73,326.92,335,18.01,106.9,,21.4,8.467,44.48,14.38,31.7,1304.5,32.62,57.295,,10.81,101.87
2021-02-04,77.99,24.37,40.22,9.5142,175.11,13.86,325.86,334.65,17.95,106.55,,21.48,8.509,43.94,14.5,31.94,1301,32.95,57.4925,,10.97,102.5
2021-02-05,78.03,24.59,40.09,9.5505,175.41,14.1,327.94,338.29,18.08,110,,21.54,8.561,47.44,14.61,31.78,1304,32.97,58.11,,10.9,102.31
2021-02-08,78.69,24.65,40.58,9.584,176.7,14.28,329.69,345.33,18.18,110,,21.67,8.619,46.78,14.32,32.16,1311,33.11,58.265,,10.82,103.43
2021-02-09,77.97,24.75,40.4,9.5509,176.81,14.25,330.78,349.62,18.27,108.9,,21.6,8.588,46.68,14,32.1,1303.5,33.23,58.39,,10.84,103.33
2021-02-10,78.13,24.88,40.33,9.6074,176.63,14.42,338.62,357.89,18.47,110.1,,21.52,8.591,46.88,14.58,31.82,1277,33.04,58.645,,10.72,103.48
2021-02-11,77.76,25.09,40.43,9.6216,176.87,14.44,338.62,358.57,18.44,112.5,,21.55,8.659,48.28,14.47,32.31,1294.5,33.33,58.715,,10.64,103.6
2021-02-12,78.2,25.14,40.79,9.5955,179.74,14.52,338.62,359.73,18.46,109.3,,21.62,8.742,48.78,14.63,32.36,1256.25,33.64,58.815,,10.54,103.77
2021-02-15,79.43,25.39,40.79,9.6777,182.36,14.76,338.62,361.86,18.66,113.5,,21.62,8.803,48.82,14.63,32.36,1266,33.76,59.4925,,10.69,105.21
2021-02-16,79.55,25.44,40.98,9.6919,182.76,14.67,338.62,365.01,18.66,112.45,,21.8,8.805,48.8,14.54,32.37,1248,33.81,59.43,,10.62,104.39
2021-02-17,79.1,25.52,41.16,9.5983,180.69,14.65,338.62,357.19,18.62,109.35,,21.61,8.74,48.42,14.45,31.94,1200,33.51,59.0425,,10.64,103.99
2021-02-18,78.77,25.06,40.8,9.5561,179.41,14.55,336.96,356,18.34,108.3,,21.38,8.673,48.48,14.66,31.23,1148,33.4,58.75,,10.62,103.59
2021-02-19,79.03,25.2,40.98,9.4622,180.87,14.67,337.54,359.1,18.56,109.45,,21.52,8.738,48.06,14.49,31.84,1179,33.47,59.425,,10.47,102.88
2021-02-22,78.68,24.59,41.22,9.3524,179.16,14.7,329.86,354.04,18.08,110.95,,21.41,8.644,47.82,14.94,31,1107,33.11,59.18,,10.45,100.53
2021-02-23,78.46,24.55,41.3,9.3656,176.05,14.53,326.89,328.15,17.82,113,,21.44,8.518,46.8,14.92,30.51,1053,32.85,59.385,,10.47,101.06
2021-02-24,79.15,24.35,42.18,9.3783,177.05,14.48,319.39,336.11,17.84,113.95,,21.62,8.555,47.32,14.85,31.06,1073.5,32.75,59.82,,10.51,102.86
2021-02-25,79.64,24.33,40.9,9.3808,177.31,14.47,319.7,339.51,17.97,111.3,,21.53,8.536,47.24,14.31,29.8,1065,32.46,59.855,,10.41,102.92
2021-02-26,78.31,23.8,40.82,9.1636,175.2,14.26,308.71,326.28,17.35,109.85,,21.24,8.396,46.66,14.52,30.18,1066.5,32.1,58.3,,10.42,97.49
2021-03-01,79.02,24.36,41.95,9.2782,176.69,14.63,313.57,336.9,17.65,114.7,,21.61,8.504,47.96,15.64,31.01,1106.5,32.7,59.215,,10.42,100.22
2021-03-02,79.64,24.14,41.8,9.3957,178.82,14.74,313.11,343.6,17.62,114.95,,21.52,8.538,47.94,16.02,30.44,1075.5,32.74,59.16,,10.6,101.38
2021-03-03,79.33,24.48,41.75,9.4789,176.37,14.82,317.53,327.79,17.7,119.45,,21.61,8.441,49.66,16.77,29.68,1026,32.48,59.29,,10.46,103.42
2021-03-04,79.44,24.08,41.4,9.4662,173.5,14.77,308.91,310.08,17.46,116.35,,21.61,8.334,48.04,17.12,28.66,975.75,32.25,59.4,,10.48,102.65
2021-03-05,79.57,23.86,42.98,9.4921,171.94,14.69,305.54,297.65,17.21,116.65,,21.49,8.183,47.2,17.39,29.02,899.25,31.95,58.6275,,10.32,101.42
2021-03-08,80.28,23.85,43.34,9.5745,171.68,14.7,298.82,303.9,17.05,121.5,,21.89,8.259,47.94,17.58,28.46,947.25,32.44,59.77,,10.52,101.4
2021-03-09,81.33,23.93,43.25,9.6179,175.67,14.9,295.53,305.08,17.2,126.35,,22.16,8.426,49.06,16.78,29.27,992.75,32.93,60.1225,,10.58,102.66
2021-03-10,81.6,23.91,43.8,9.6813,176.61,15.1,302.46,312.75,17.32,121.55,,22.17,8.423,48.66,17.28,29.21,1002.5,33.14,60.1,,10.55,103.23
2021-03-11,82.04,24.28,43.73,9.7696,178.84,15.26,303.26,314.07,17.56,121.35,,22.36,8.551,49.26,18.12,30.19,1046,33.51,60.975,,10.53,103.23
2021-03-12,81.9,23.93,44.18,9.724,177.33,15.27,301.86,315.08,17.4,122.3,,22.34,8.467,49.6,18.64,30.11,1042.5,33.12,60.735,,10.5,102.33
2021-03-15,81.83,23.91,44.49,9.6987,178.08,15.33,300.01,319.45,17.39,121.25,,22.4,8.458,48.9,18.68,30.51,1041,33.24,60.84,,10.44,101.82
2021-03-16,82.04,24.19,44.29,9.6859,179.96,15.47,302.06,325.17,17.51,123.8,,22.71,8.596,49.38,18.42,30.61,1037.5,33.48,61.1025,,10.44,102.17
2021-03-17,81.36,24.09,44.57,9.6859,178.49,15.2,302.7,312.92,17.31,122.25,,22.55,8.596,50.15,18.46,30.64,972,33.48,60.9275,,10.3,100.78
2021-03-18,81.74,24.24,44.12,9.6823,178.25,15.26,303.19,311.39,17.45,124.95,,22.63,8.491,50.7,17.99,29.97,960.5,33.11,61.23,,10.41,99.93
2021-03-19,81.53,24.01,44.01,9.7085,177.66,15.17,299.24,308.87,17.34,124.05,,22.53,8.461,49.94,18.41,30.14,967,32.91,60.505,,10.48,101.36
2021-03-22,81.27,24.03,43.85,9.7084,178.6,15.14,300.87,311.31,17.35,125.1,,22.51,8.479,51.65,18.04,30.29,986,33.14,60.4,,10.55,101.74
2021-03-23,81.36,23.93,43.31,9.6208,178.64,14.93,297.76,311.51,17.22,124.65,,22.35,8.473,52,16.88,29.76,984,33.16,60.2425,,10.27,102.03
2021-03-24,81.21,23.52,43.64,9.6259,178.26,14.96,292.5,304.93,16.94,126.05,,22.33,8.462,51.05,16.03,29.49,959.25,33.17,60.1475,,10.36,100.27
2021-03-25,81.15,23.63,44.42,9.6311,176.59,14.91,288.16,289.16,16.7,125.65,,22.33,8.416,50.9,16.37,29.81,927.5,33.27,59.8625,,10.39,98.95
2021-03-26,82.14,23.9,45.26,9.6788,179.1,15.11,291.39,295.01,16.95,127.55,,22.63,8.497,51.3,15.69,30.62,949,33.65,60.715,,10.42,100.43
2021-03-29,82.3,23.94,45.09,9.7029,179.43,15.26,289.89,295.63,16.99,122.2,,22.52,8.479,49.72,15.37,30.27,934.25,33.76,60.86,,10.52,100.43
2021-03-30,82.61,24.22,45.39,9.8144,179.98,15.4,289.7,289.86,17.05,125.75,,22.67,8.517,50.7,15.41,30.54,972.5,33.9,61.035,,10.43,101.23
2021-03-31,82.86,24.14,45.18,9.7953,181.26,15.4,288.17,302.86,17.08,120.15,,22.66,8.57,49.96,14.95,31,1000.5,33.95,60.88,,10.52,100.45
2021-04-01,83,24.45,45.69,9.8148,183.63,15.54,293,314.86,17.34,121.8,,22.85,8.705,50.55,15.57,31.75,1013,34.35,60.9775,10.894,10.55,101.39
2021-04-02,83,24.63,45.69,9.8148,183.63,15.58,293,314.86,17.34,121.8,,22.85,8.705,50.55,15.57,31.75,1013,34.35,60.9775,10.894,10.55,101.39
2021-04-05,83,24.44,45.69,9.8148,183.63,15.69,293,314.86,17.34,121.8,,22.85,8.705,50.55,15.58,31.75,1013,34.35,60.9775,10.894,10.55,101.39
2021-04-06,83.74,24.44,45.62,9.8399,185.19,15.55,293,316.59,17.4,123.25,,23.11,8.784,51.3,16.03,31.86,993,34.56,61.615,10.95,10.45,99.8
2021-04-07,83.74,24,45.41,9.7754,183.82,15.41,293.47,318.31,17.14,123.2,,23.08,8.778,50.9,16.18,31.42,967.5,34.28,61.595,10.568,10.45,99.5
2021-04-08,83.97,24.2,45.36,9.8053,186.05,15.51,293.25,324.71,17.31,123.2,,23.17,8.834,50,16.05,31.7,981.5,34.64,61.67,10.636,10.26,99.9
2021-04-09,84.02,23.94,45.61,9.8124,187.24,15.4,290.45,322.88,17.14,122.75,,23.24,8.891,49.54,16.1,31.66,975.75,34.76,61.615,10.482,10.32,99.16
2021-04-12,83.78,23.7,45.65,9.6855,185.94,15.31,289.41,322,17.06,121.8,,23.05,8.824,49.52,15.99,31.48,950,34.52,61.55,10.352,10.44,95.44
2021-04-13,83.75,23.8,45.31,9.6699,187.89,15.41,290.25,332,17.12,122.9,,23.11,8.928,49.88,15.57,31.39,965,34.67,61.46,10.32,10.5,96.64
2021-04-14,83.87,23.92,45.26,9.7076,188.95,15.56,293.08,337.33,17.26,123.55,,23.1,8.944,50.1,15.87,31.25,973.75,34.71,61.975,10.368,10.42,96.64
2021-04-15,84.09,23.92,45.53,9.6924,188.37,15.66,291.06,333.72,17.29,121.8,,23.18,9.004,49.9,15.93,31.44,958.75,35.01,62.05,10.272,10.4,97.06
2021-04-16,84.79,23.89,45.68,9.7903,190.14,15.84,292.22,330.31,17.28,122.7,,23.38,9.082,49.96,16.03,31.53,977.75,35.19,62.465,10.32,10.44,97.4
2021-04-19,85.17,23.69,45.28,9.7361,190.93,15.71,295.16,329.78,17.26,121.9,,23.37,9.074,49.92,16.36,31.14,948,35.13,62.54,10.272,10.33,95.44
2021-04-20,83.76,23.51,44.73,9.7055,188.09,15.41,295.18,323.79,17.14,118.15,,23.01,8.964,48.92,15.85,30.55,942.5,34.74,61.745,10.062,10.43,94.63
2021-04-21,83.25,23.55,45.42,9.6412,188.39,15.53,294.87,319.56,17,116.45,,23.13,8.984,48.72,14.68,31.02,949.75,35.23,62.0225,10.19,10.45,94.63
2021-04-22,83.65,23.75,44.94,9.7058,190.1,15.63,296.18,324.85,17.11,116.2,,23.24,9.065,49.36,15.01,31.02,1002,35.59,61.9975,10.488,10.44,95.64
2021-04-23,83.49,23.9,45.39,9.654,190.31,15.62,298.63,326.19,17.27,117.6,,23.25,9.022,49.6,15.02,31.5,1005.5,35.52,62.22,10.644,10.4,95.55
2021-04-26,84.37,23.87,45.37,9.6728,191.22,15.73,296.77,328.99,17.29,118.6,,23.33,9.086,50.2,14.7,31.77,1007.5,35.48,62.405,10.56,10.42,96.8
2021-04-27,84.19,23.94,45.56,9.702,190.93,15.65,298.02,334.42,17.32,116.55,,23.3,9.074,50.65,14.67,31.63,1010.5,35.47,62.11,10.646,10.4,97.72
2021-04-28,84.77,23.98,45.61,9.7079,191.48,15.7,297.7,333.42,17.38,119.45,,23.34,9.043,50.65,14.68,31.42,986.5,35.4,62.3475,10.652,10.5,98.87
2021-04-29,84.58,24,46,9.7468,191.29,15.59,299.64,332.7,17.37,120.5,,23.25,8.978,49.92,14.71,31.22,964.5,35.52,62.425,10.478,10.5,99.09
2021-04-30,84.2,23.77,45.64,9.6617,191.11,15.4,294.53,325.27,17.18,121,,23.2,8.99,48.92,14.47,30.63,960.75,35.4,62.06,10.416,10.47,97.41
2021-05-03,84.32,23.64,45.94,9.6617,191.72,15.4,294.53,318.72,17.1,121,,23.32,8.99,49.88,14.8,30.33,960.75,35.4,62.06,10.376,9.98,97.88
2021-05-04,83.64,23.47,46.26,9.6926,188.54,15.35,294.53,304.74,16.92,124.3,,23.1,8.861,47.08,14.51,29.88,900.75,35.06,62.0325,10.126,10.07,96.94
2021-05-05,84.94,23.64,46.69,9.7095,190.96,15.53,294.53,305.23,16.99,127.45,,23.42,8.944,48.92,14.86,30.14,911,35.63,62.9025,10.146,10.08,98.1
2021-05-06,84.8,23.62,46.91,9.76,189.25,15.64,288.22,291.38,17.05,125.5,,23.52,8.83,49.24,15.12,29.91,885.25,35.55,63.42,9.867,10.13,98.8
2021-05-07,85.93,23.6,47.18,9.8409,191.28,15.79,287.92,298.44,17.26,125.8,,23.8,8.962,48.42,15.45,30.28,908.5,35.9,64.21,9.832,10.22,99.38
2021-05-10,86.26,23.36,46.83,9.9105,190.83,15.83,286.75,285.9,17.08,125.85,,23.82,8.941,48.54,15.54,29.42,876,35.62,64.77,9.391,10.2,100.04
2021-05-11,84.69,23.03,46.12,9.8427,186.73,15.66,283.27,284.85,16.89,120.25,,23.32,8.713,47.42,15.32,29.15,857.75,34.98,63.29,9.338,10.27,99.16
2021-05-12,84.83,22.92,45.75,9.7842,186.77,15.59,284.95,283.97,16.76,124,,23.3,8.704,47.06,14.79,28.53,847.75,34.83,62.905,9.508,10.28,98.37
2021-05-13,84.83,22.71,46.42,9.7584,186.77,15.55,284.95,283.97,16.76,126.95,,23.3,8.744,47.44,14.86,28.69,844,34.96,62.86,9.261,10.18,98.37
2021-05-14,85.52,22.91,46.95,9.8226,187.66,15.58,278.64,281.32,16.75,128.35,,23.66,8.798,47.88,15.45,29.26,868.25,35.41,63.91,9.356,10.33,98.69
2021-05-17,85.58,22.92,47.01,9.8528,188.32,15.62,284.15,284.77,16.8,126.4,,23.61,8.804,48.24,16.64,29.18,862.25,35.35,63.785,9.544,10.21,99.96
2021-05-18,85.69,23.13,46.21,9.8702,189.6,15.78,285.9,290.56,17.04,129.05,,23.68,8.884,50.1,17.85,29.08,876.25,35.28,64.17,9.654,10.18,101.44
2021-05-19,84.05,22.86,45.96,9.8795,186.13,15.52,285.9,283.01,16.86,128.9,,23.37,8.8,48.88,17.86,29.31,876,34.9,62.96,9.565,10.13,100.49
2021-05-20,85.07,23.18,46.02,9.8417,190.45,15.64,284.81,294.57,16.99,128.75,,23.61,8.941,49.54,18.54,29.96,906.25,35.54,63.895,9.797,10.23,100.46
2021-05-21,85.82,23.24,46.28,9.9019,192.35,15.73,286.21,300.95,17.02,128.7,,23.82,9.016,47.86,18.22,30.13,908.5,35.79,63.99,9.742,10.11,102.4
2021-05-24,85.82,23.16,46.47,9.8531,192.35,15.7,286.21,300.95,17.02,129.95,,23.82,9.04,47.86,18.65,30.38,908.5,35.92,64.215,9.736,10.11,102.29
2021-05-25,85.97,23.28,46.04,9.9046,193.97,15.74,286.23,305.83,17.16,128.65,,23.88,9.082,47.68,18.47,30.44,909.25,36.06,64.045,9.807,10.18,102.59
2021-05-26,85.69,23.54,46.21,9.9215,193.99,15.98,290.62,309.61,17.26,127.9,,23.96,9.128,48.2,18.44,30.7,916.75,36.03,63.815,9.966,10.11,103.38
2021-05-27,86.62,23.72,46.7,9.9738,194.22,16.24,290.67,306.37,17.32,127.15,,24.1,9.156,48.38,18.68,31.1,913.75,35.91,64.095,9.983,10.11,103.95
2021-05-28,86.7,23.74,46.77,9.9835,196.16,16.49,288.6,316.7,17.4,128.4,,24.2,9.238,48.8,19.48,31.14,921.75,36.2,64.44,9.904,10.19,104.38
2021-05-31,86.21,23.81,46.77,10.0196,195.73,16.44,291.39,312.77,17.52,128.4,,24.2,9.238,48.68,19.48,31.14,921.75,36.03,64.44,10.068,10.24,105.14
2021-06-01,87.06,23.87,46.76,10.0178,196.9,16.53,292.68,313.72,17.66,131.5,,24.27,9.259,49.32,18.97,31.01,916.75,36.16,64.76,10.424,10.2,104.35
2021-06-02,86.54,23.84,46.88,10.0658,196.49,16.76,292.38,313.62,17.62,130.85,,24.31,9.214,49.08,20.07,31.13,901,36.24,64.825,10.334,10.08,104.26
2021-06-03,86.46,23.88,47.12,10.0867,195.35,16.68,288.45,309.54,17.47,128.65,,24.3,9.178,49.08,20.39,30.99,896.25,36.11,64.61,10.238,10.27,105.16
2021-06-04,86.49,23.85,47.21,10.095,196.41,16.86,285.01,312.68,17.59,127.65,,24.45,9.248,49.06,19.67,31.39,900.5,36.37,65.13,10.26,10.35,105.14
2021-06-07,87.07,23.63,46.9,10.095,197.31,16.75,284.61,313.89,17.49,131.45,,24.46,9.248,49.42,20.21,31.23,897.5,36.37,65.22,10.124,10.22,106.04
2021-06-08,86.97,23.52,45.27,10.1513,199.36,16.69,282.02,319.74,17.43,132.5,,24.43,9.252,49.24,20.79,31.36,899,36.61,64.725,10.138,10.25,105.87
2021-06-09,86.71,23.57,44.94,10.1242,198.95,16.73,281.72,319,17.47,129.8,,24.44,9.214,48.92,20.8,31.17,910,36.79,64.965,10.2,10.36,105.38
2021-06-10,86.94,23.75,44.86,10.1699,199.22,16.83,283.01,318.67,17.58,128.05,,24.45,9.191,48.74,20.43,31.31,899.75,36.75,64.835,10.298,10.34,106.06
2021-06-11,87.44,23.86,45.17,10.2237,200.51,17.02,282.94,324.21,17.48,130,,24.59,9.272,48.86,20.32,31.65,910.75,37.07,64.91,10.37,10.37,105.98
2021-06-14,87.37,23.86,44.82,10.2184,200.48,17.01,282.94,328.92,17.52,131.25,,24.62,9.331,49.2,20.83,31.93,925.25,37.14,64.7675,10.472,10.49,106.07
2021-06-15,87.55,23.77,44.9,10.1969,201.54,16.69,282.36,328.86,17.49,128.85,,24.65,9.306,48.76,18.82,31.65,912,37.17,64.7975,10.312,10.46,106.22
2021-06-16,87.67,23.76,44.64,10.1912,202.07,16.82,278.89,327.24,17.51,130.1,,24.68,9.305,48.28,19.26,31.66,927.75,37.29,64.755,10.118,10.35,105.69
2021-06-17,87.6,24.05,44.59,10.2006,200.64,16.79,277.45,330,17.4,128.6,,24.67,9.27,48.56,19.21,31.93,934.5,37.47,63.23,10.452,10.33,104.5
2021-06-18,85.97,24,43.99,10.1924,200.54,16.75,277.16,337.54,17.27,126.8,,24.23,9.218,48.22,19.62,31.49,929.75,37.11,62.035,10.602,10.57,104.89
2021-06-21,86.13,23.88,44.71,10.0733,199.63,16.65,274.78,336.26,17.12,127.55,,24.38,9.22,49.12,20.06,31.65,925.25,37.27,62.535,10.568,10.62,104.86
2021-06-22,86.62,23.83,44.88,10.1082,201.11,16.62,274.16,339.69,17.01,128.1,,24.44,9.282,49.32,20.2,31.76,940,37.35,62.875,10.44,10.59,105.09
2021-06-23,86.62,23.99,44.69,10.0879,201.11,16.79,274.16,339.69,17.01,126.9,,24.44,9.265,49.14,20.59,31.72,931.5,37.17,62.835,10.658,10.69,105.01
2021-06-24,87.01,24.2,45.07,10.1194,203.36,16.9,277.14,352.36,17.35,127,,24.52,9.317,50,20.75,32.16,946,37.7,62.9375,10.718,10.71,105.71
2021-06-25,86.87,24.39,45.33,10.1933,203.03,16.95,282.05,348.35,17.51,127.7,,24.55,9.325,50.35,20.27,32.22,951.5,37.73,63.365,10.932,10.69,105.99
2021-06-28,86.73,24.35,45.19,10.1584,203.16,16.83,284.08,352.36,17.45,124.85,,24.32,9.331,49.7,21.19,32.64,968.5,37.66,62.9775,11.082,10.61,105.38
2021-06-29,86.79,24.31,45.14,10.1751,203.88,16.89,282.03,355.78,17.37,125.4,,24.39,9.375,49.84,20.29,32.88,987.5,37.73,63.0125,11.034,10.75,105.05
2021-06-30,86.29,24.41,45.54,10.1615,201.79,17.07,281.35,354.36,17.36,125.55,,24.22,9.326,50.25,20.7,32.76,970.25,37.48,62.47,11.084,10.72,104.93
