Date,NOVN,SLHN,SIKA,CSGN,LONN,SCMN,GEBN,SGSN,NESN,ADEN,GIVN,ABBN,ZURN,SREN,BAER,UBSG,UHR,CFR,ROG
2016-02-23,49.189735412597656,170.93092346191406,57.19313049316406,9.69621467590332,130.27745056152344,351.1318359375,301.73193359375,1575.258056640625,57.87128448486328,37.991188049316406,1576.3021240234375,13.32496166229248,139.81747436523438,58.694820404052734,31.857013702392578,10.056653022766113,292.1441650390625,55.041900634765625,204.16741943359375
2016-02-24,49.189735412597656,170.93092346191406,57.19313049316406,9.69621467590332,130.27745056152344,351.1318359375,301.73193359375,1575.258056640625,57.87128448486328,37.991188049316406,1576.3021240234375,13.32496166229248,139.81747436523438,58.694820404052734,31.857013702392578,10.056653022766113,292.1441650390625,55.041900634765625,204.16741943359375
2016-02-25,50.13810729980469,170.6409454345703,56.996490478515625,9.960315704345703,130.71701049804688,357.28564453125,301.9010009765625,1601.6187744140625,57.912506103515625,37.66423416137695,1581.3759765625,13.294626235961914,139.54962158203125,58.173091888427734,31.920886993408203,10.151461601257324,293.721923828125,54.34351348876953,206.57598876953125
2016-02-26,50.453224182128906,174.84536743164062,56.57295227050781,10.2998685836792,133.4420928955078,358.9706115722656,302.5773620605469,1610.4056396484375,58.077388763427734,38.25274658203125,1588.1412353515625,13.491809844970703,143.2325439453125,58.04265594482422,32.27219009399414,10.368171691894531,301.96124267578125,55.43474578857422,208.82400512695312
2016-02-29,50.17312240600586,176.8750457763672,57.52591323852539,10.141411781311035,133.617919921875,358.3844909667969,305.4518127441406,1612.00341796875,57.78885269165039,38.089271545410156,1585.6043701171875,13.575231552124023,142.2950897216797,57.944828033447266,31.984760284423828,10.388487815856934,304.5907897949219,55.69664001464844,206.33514404296875
2016-03-01,50.62828826904297,186.15374755859375,58.02508544921875,10.473421096801758,136.343017578125,366.0767822265625,309.93255615234375,1630.3760986328125,58.98419952392578,38.906639099121094,1613.510986328125,13.711740493774414,145.1744842529297,58.79264831542969,33.174407958984375,10.639057159423828,310.28814697265625,56.65693283081055,208.42259216308594
2016-03-02,51.2234992980957,188.5459442138672,57.02674102783203,11.175169944763184,135.9913787841797,365.93023681640625,305.19818115234375,1613.60107421875,58.86054229736328,39.07010269165039,1594.0609130859375,13.764829635620117,147.58511352539062,59.02090072631836,33.54966354370117,10.977664947509766,309.58697509765625,57.18071746826172,211.7946014404297
2016-03-03,50.418212890625,185.35638427734375,57.26876449584961,11.567546844482422,134.93650817871094,364.3917236328125,304.5218505859375,1605.61279296875,58.36592483520508,39.7239990234375,1587.2955322265625,13.878588676452637,148.65650939941406,58.85786437988281,33.86104965209961,11.052160263061523,310.6387634277344,56.83152770996094,208.31576538085938
2016-03-04,50.17312240600586,186.58871459960938,58.02508544921875,11.65809440612793,135.81558227539062,365.2708740234375,307.311767578125,1617.5950927734375,58.9429817199707,40.377891540527344,1581.3759765625,13.878588676452637,150.73236083984375,58.760040283203125,34.54769515991211,11.153740882873535,313.70660400390625,57.224369049072266,207.65313720703125
2016-03-07,50.55826187133789,186.95114135742188,57.96458435058594,11.620368003845215,136.95835876464844,367.3953857421875,306.46630859375,1619.9915771484375,58.98419952392578,40.18172836303711,1591.52392578125,13.977180480957031,151.0001983642578,58.53179168701172,34.40397644042969,11.207919120788574,322.2088623046875,58.490203857421875,208.56423950195312
2016-03-08,50.418212890625,185.21139526367188,57.93433380126953,11.333632469177246,135.55186462402344,371.058349609375,305.5363464355469,1605.61279296875,58.73688888549805,39.95286560058594,1588.1412353515625,13.77241325378418,149.86184692382812,57.97744369506836,33.95685958862305,11.004754066467285,322.03350830078125,59.101287841796875,207.7359619140625
2016-03-09,50.55826187133789,186.08128356933594,57.979705810546875,11.29590129852295,135.72764587402344,375.4539489746094,306.46630859375,1615.99755859375,58.9429817199707,40.5413703918457,1594.0609130859375,13.817916870117188,150.33056640625,57.781795501708984,34.028717041015625,11.058932304382324,319.57928466796875,58.62115478515625,205.6652374267578
